กลไฟ	๒๕๕๔	เรียกเรือโดยสารหรือบรรทุกสินค้าที่ใช้ฟืนเป็นต้นเป็นเชื้อเพลิงในการขับเคลื่อน มีขนาดใหญ่กว่าเรือไฟ นิยมใช้แล่นในท้องทะเลหรือมหาสมุทร ว่า เรือกลไฟ.
กล่น	๒๕๔๒	[กฺล่น] ก. เกลื่อนกลาด, ดื่นดาษ, เรี่ยรายอยู่.
กล่น	๒๕๕๔	เกลื่อนกลาด, ดื่นดาษ, เรี่ยรายอยู่.
กล่อง	๒๕๔๒	[กฺล่อง] น. ภาชนะใส่สิ่งของรูปกลมหรือเหลี่ยมมีฝาปิด, สิ่งที่ทําเป็นรูปสี่เหลี่ยมผืนผ้าขนาดเล็ก มีลิ้นชักเข้าออกได้ สําหรับบรรจุไม้ขีดไฟ เรียกว่า กล่องไม้ขีดไฟ, กลักไม้ขีดไฟ ก็เรียก.
กล่อง	๒๕๕๔	ภาชนะใส่สิ่งของรูปกลมหรือเหลี่ยมมีฝาปิด, สิ่งที่ทำเป็นรูปสี่เหลี่ยมผืนผ้าขนาดเล็ก มีลิ้นชักเข้าออกได้ สำหรับบรรจุไม้ขีดไฟ เรียกว่า กล่องไม้ขีดไฟ, กลักไม้ขีดไฟ ก็เรียก.
กล่องเสียง	๒๕๔๒	น. อวัยวะสำคัญในการเปล่งเสียงพูด ตั้งอยู่บริเวณส่วนบนของหลอดลม.
กล่องเสียง	๒๕๕๔	อวัยวะสำคัญในการเปล่งเสียงพูด อยู่บริเวณส่วนบนของหลอดลม.
กล่อน	๒๕๔๒	[กฺล่อน] น. ชื่อโรคชนิดหนึ่ง ตามตําราแพทย์แผนโบราณว่าเกิดจากของเหลวเข้าไปขังอยู่ในถุงอัณฑะ, ถ้าของเหลวนั้นเป็นนํ้า เรียกว่า กล่อนนํ้า, ถ้าเป็นเลือด เรียกว่า กล่อนเลือด, ถ้าเป็นหนอง เรียกว่า กล่อนหนอง.
กล่อน	๒๕๕๔	ชื่อโรคชนิดหนึ่ง ตามตำราแพทย์แผนโบราณว่าเกิดจากของเหลวเข้าไปขังอยู่ในถุงอัณฑะ, ถ้าของเหลวนั้นเป็นนํ้า เรียกว่า กล่อนนํ้า, ถ้าเป็นเลือด เรียกว่า กล่อนเลือด, ถ้าเป็นหนอง เรียกว่า กล่อนหนอง.
กล่อม	๒๕๔๒	[กฺล่อม] น. ชื่อมาตราเงินโบราณ ๒ กล่อม เป็น ๑ กลํ่า.
กล่อม	๒๕๕๔	ชื่อมาตราชั่งของไทยโบราณ ๔ เมล็ดข้าวเปลือก เป็น ๑ กล่อม ๒ กล่อม เป็น ๑ กลํ่า.
กล่อมท้อง	๒๕๔๒	ก. ใช้ฝ่ามือคลึงบริเวณท้องเบา&#160;ๆ เพื่อให้คลอดง่าย.
กล่อมท้อง	๒๕๕๔	ใช้ฝ่ามือคลึงบริเวณท้องเบาๆ เพื่อให้คลอดง่าย.
กล่อมมดลูก	๒๕๔๒	ก. เร่งให้มดลูกเข้าอู่เร็วขึ้นโดยการประคบบริเวณท้อง.
กล่อมมดลูก	๒๕๕๔	เร่งให้มดลูกเข้าอู่เร็วขึ้นโดยการประคบบริเวณท้อง.
กล่อมหงส์	๒๕๕๔	ชื่อเพลงประเภทเพลงพื้นบ้าน
กล่อมหอ	๒๕๔๒	ก. ขับร้องหรือเล่นดนตรีเพื่อให้ครึกครื้นในพิธีแต่งงานบ่าวสาวก่อนถึงฤกษ์ส่งตัวเจ้าสาว.
กล่อมหอ	๒๕๕๔	ขับร้องหรือเล่นดนตรีเพื่อให้ครึกครื้นในพิธีแต่งงานบ่าวสาวก่อนถึงฤกษ์ส่งตัวเจ้าสาว.
กล่อมเกลา	๒๕๔๒	[-เกฺลา] ก. ทําให้เรียบร้อย, ทําให้ดี, โดยปริยายหมายความว่า อบรมให้มีนิสัยไปในทางดี.
กล่อมเกลา	๒๕๕๔	ทำให้เรียบร้อย, ทำให้ดี, โดยปริยายหมายความว่า อบรมให้มีนิสัยไปในทางดี.
กล่อมเกลี้ยง	๒๕๔๒	ก. อบรมเลี้ยงดูให้มีนิสัยดี.
กล่อมเกลี้ยง	๒๕๕๔	อบรมเลี้ยงดูให้มีนิสัยดี.
กล่า	๒๕๔๒	[กฺล่า] (โบ; กลอน) ก. ควัก, แขวะ, แหวะ, เช่น อีกกรบอกหววมึงกูจะผ่า กูจะกล่าเอาขวนนหววมึงออกแล. (ม. คําหลวง ชูชก).
กล่า	๒๕๕๔	ควัก, แขวะ, แหวะ, เช่น อีกกรบอกหววมึงกูจะผ่า กูจะกล่าเอาขวนนหววมึงออกแล (ม. คำหลวง ชูชก).
กล่าว	๒๕๔๒	[กฺล่าว] ก. บอก, แจ้ง, พูด, เช่น กล่าวคําเท็จ; แสดง เช่น กล่าวเกลาอรรถเอมอร. (ม. คําหลวง ทานกัณฑ์); ขับร้อง เช่น จะกล่าวกลอนแก้ไข. (อิเหนา); สู่ขอ เช่น ถึงจรกามากล่าวนางไว้. (อิเหนา); แต่งงาน เช่น ฝรั่งกล่าวแหม่ม. (ประเพณีของชาวคริสเตียน), คํานี้ใช้เป็นปรกติในภาษาเขียน แต่ใช้เป็นภาษาพูดก็มีในบางลักษณะ เช่น กล่าวสุนทรพจน์.
กล่าว	๒๕๕๔	บอก, แจ้ง, พูด, เช่น กล่าวคำเท็จ
กล่าวขวัญ	๒๕๔๒	ก. พูดถึง, พูดออกชื่อและการกระทําของคนอื่น.
กล่าวขวัญ	๒๕๕๔	พูดถึง, พูดออกชื่อและการกระทำของคนอื่น.
กล่าวขาน	๒๕๕๔	เล่ากันมา เช่น ผู้คนกล่าวขานเรื่องกล้วยออกปลีที่โคนต้น.
กล่าวถาม	๒๕๕๔	สู่ขอ เช่น ในขันหมากท่านให้เอาขันหมากตั้งไหม ขันหมากกล่าวถามนั้น ๑๑ ขัน
กล่าวบท	๒๕๕๔	เล่าเรื่อง เช่น มาจะกล่าวบทไป.
กล่าวร้าย	๒๕๕๔	พูดถึงในเชิงร้าย, ให้ร้าย.
กล่าวหา	๒๕๔๒	ก. ฟ้อง, กล่าวโทษ.
กล่าวหา	๒๕๕๔	ฟ้อง, กล่าวโทษ.
กล่าวเกลี้ยง	๒๕๔๒	(กลอน) ก. พูดเพราะ เช่น กล่าวเกลี้ยงไมตรีชวนชัก. (เสือโค).
กล่าวเกลี้ยง	๒๕๕๔	พูดเพราะ เช่น กล่าวเกลี้ยงไมตรีชวนชัก
กล่าวโทษ	๒๕๔๒	ก. แจ้งว่ากระทําผิด.
กล่าวโทษ	๒๕๕๔	แจ้งว่ากระทำผิด.
กล่าวโอม	๒๕๔๒	(ถิ่น-อีสาน) ก. สู่ขอ.
กล่าวโอม	๒๕๕๔	สู่ขอ.
กล่ำ	๒๕๔๒	[กฺลํ่า] น. ชื่อมาตราเงินโบราณ ๒ กล่อม เท่ากับ ๑ กลํ่า คือ อัฐ, ๒ กลํ่า เป็น ๑ ไพ. (กลํ่า ได้แก่ มะกลํ่าตาช้าง, กล่อม ได้แก่ มะกลํ่าตาหนู).
กล่ำ	๒๕๕๔	ชื่อมาตราชั่งของโทยโบราณ ๒ กล่อม เป็น ๑ กลํ่า ๒ กลํ่า เป็น ๑ ไพ.
กล้วย	๒๕๔๒	[กฺล้วย] น. ชื่อไม้ล้มลุกหลายชนิดในสกุล Musa วงศ์ Musaceae จัดแยกออกได้เป็น ๒ จําพวก จําพวกที่แตกหน่อเป็นกอ ผลสุกเนื้อนุ่ม กินได้ มีหลายชนิดและหลายพันธุ์ เช่น กล้วยนํ้าว้า กล้วยไข่ กล้วยหอม บางชนิดผลสุกเนื้อแข็ง มักเผา ต้ม หรือเชื่อมกิน เช่น กล้วยกล้าย กล้วยหักมุก, จําพวกที่ไม่แตกหน่อเป็นกอ ขยายพันธุ์ด้วยเมล็ด ใบประดับไม่ร่วง เช่น กล้วยนวล กล้วยผา.
กล้วย	๒๕๕๔	ชื่อไม้ล้มลุกหลายปีในสกุล Musa วงศ์ Musaceae จัดแยกออกได้เป็น ๒ จำพวก จำพวกที่แตกหน่อเป็นกอ ผลสุกเนื้อนุ่ม กินได้ มีหลายชนิดและหลายพันธุ์ เช่น กล้วยนํ้าว้า กล้วยไข่ กล้วยหอม บางชนิดผลสุกเนื้อแข็ง มักเผา ต้ม หรือเชื่อมกิน เช่น กล้วยกล้าย กล้วยหักมุก, จำพวกที่ไม่แตกหน่อเป็นกอ ขยายพันธุ์ด้วยเมล็ด ใบประดับไม่ร่วง เช่น กล้วยนวล กล้วยผา.
กล้วย ๆ	๒๕๔๒	(ปาก) ว. ง่ายมาก เช่น เรื่องกล้วย&#160;ๆ ของกล้วย&#160;ๆ.
กล้วยกล้าย	๒๕๔๒	ดู กล้าย.
กล้วยกล้าย	๒๕๕๔	ดู กล้าย.
กล้วยงวงช้าง	๒๕๔๒	ดู ร้อยหวี.
กล้วยงวงช้าง	๒๕๕๔	ดู ร้อยหวี.
กล้วยน้อย	๒๕๔๒	น. ชื่อไม้ต้นขนาดกลางชนิด Xylopia vielana Pierre ในวงศ์ Annonaceae กิ่งสีนํ้าตาลดํา ดอกหอม รากสีดํา กลิ่นเหมือนนํ้ามันดิน เชื่อกันว่ารากใช้แก้พิษงู.
กล้วยน้อย	๒๕๕๔	ชื่อไม้ต้นขนาดกลางชนิด Xylopia vielana Pierre ในวงศ์ Annonaceae กิ่งสีนํ้าตาลดำ ดอกหอม รากสีดำ กลิ่นเหมือนนํ้ามันดิน เชื่อกันว่ารากใช้แก้พิษงู.
กล้วยสั้น	๒๕๔๒	ดู กุ ๒.
กล้วยสั้น	๒๕๕๔	ดู กุ ๒.
กล้วยหมูสัง	๒๕๔๒	น. ชื่อไม้เถาเนื้อแข็งชนิด Uvaria grandiflora Roxb. ในวงศ์ Annonaceae มีแถบปักษ์ใต้ ดอกสีแดงเลือดนก, ย่านนมควาย ก็เรียก.
กล้วยหมูสัง	๒๕๕๔	ชื่อไม้เถาเนื้อแข็งชนิด Uvaria grandiflora Roxb. ex Hornem. ในวงศ์ Annonaceae มีแถบปักษ์ใต้ ดอกสีแดงเลือดนก, ย่านนมควาย ก็เรียก.
กล้วยแขก	๒๕๔๒	น. กล้วยนํ้าว้าชุบแป้งทอด.
กล้วยแขก	๒๕๕๔	กล้วยนํ้าว้า ฝานเป็นชิ้น ชุบแป้งข้าวเจ้าที่ผสมหัวกะทิ มะพร้าวขูดละเอียด น้ำตาล เกลือ แล้วนำไปทอด.
กล้วยใต้	๒๕๔๒	(ถิ่น-เชียงใหม่) น. กล้วยน้ำว้า. (ดู น้ำว้า).
กล้วยใต้	๒๕๕๔	กล้วยน้ำว้า. (ดู น้ำว้า).
กล้วยไม้	๒๕๔๒	น. (๑) ชื่อพรรณไม้หลายชนิดหลายสกุลในวงศ์ Orchidaceae ลักษณะต้น ใบ และช่อดอกต่าง&#160;ๆ กัน บางชนิดเกาะตามต้นไม้และหิน บางชนิดขึ้นอยู่บนพื้นดิน บางชนิดมีดอกงาม บางชนิดมีกลิ่นหอม, พายัพเรียก เอื้อง.<2t>(๒) (ถิ่น-ปักษ์ใต้) ต้นจุกโรหินี. (ดู จุกโรหินี).
กล้วยไม้	๒๕๕๔	ชื่อพรรณไม้หลายชนิดหลายสกุลในวงศ์ Orchidaceae ลักษณะต้น ใบ และช่อดอกต่างๆ กัน บางชนิดเกาะตามต้นไม้และหิน บางชนิดขึ้นอยู่บนพื้นดิน บางชนิดมีดอกงาม บางชนิดมีกลิ่นหอม, พายัพเรียก เอื้อง.
กล้วยๆ	๒๕๕๔	ง่ายมาก เช่น เรื่องกล้วยๆ ของกล้วยๆ.
กล้อ	๒๕๔๒	[กฺล้อ] น. เรือโกลน.<2t>ว. กลม.<2t>ก. ทําให้กลม; (ถิ่น-ปักษ์ใต้) โคลง เช่น เรือกล้อ ว่า เรือโคลง.
กล้อ	๒๕๕๔	เรือโกลน.
กล้อง	๒๕๔๒	[กฺล้อง] น. วัตถุลักษณะยาวกลวงตลอด, เรียกของใช้บางอย่างที่มีลักษณะเช่นนั้น เช่น กล้องเป่าแล่น กล้องส่อง; เครื่องที่มีรูปร่างต่าง&#160;ๆ ประกอบด้วยเลนส์สําหรับถ่ายภาพหรือขยายภาพ เช่น กล้องถ่ายรูป กล้องจุลทรรศน์; (ถิ่น-ปักษ์ใต้) หลอด เช่น กล้องเกียง ว่า หลอดตะเกียง.
กล้อง	๒๕๕๔	วัตถุลักษณะยาวกลวงตลอด, เรียกของใช้บางอย่างที่มีลักษณะเช่นนั้น เช่น กล้องเป่าแล่น กล้องส่อง
กล้องจุลทรรศน์	๒๕๔๒	น. กล้องขยายดูของเล็กให้เห็นเป็นของใหญ่. (อ. microscope).
กล้องจุลทรรศน์	๒๕๕๔	กล้องขยายดูของเล็กให้เห็นเป็นของใหญ่.
กล้องตาเรือ	๒๕๔๒	น. กล้องปริทรรศน์.
กล้องตาเรือ	๒๕๕๔	กล้องปริทรรศน์.
กล้องตุด	๒๕๔๒	(ถิ่น-ปักษ์ใต้) น. กล้องไม้ซาง.
กล้องตุด	๒๕๕๔	กล้องไม้ซาง.
กล้องปริทรรศน์	๒๕๔๒	[ปะริทัด] น. กล้องชนิดหนึ่งที่ใช้มองดูสิ่งต่าง&#160;ๆ ซึ่งมีที่กำบังขวางกั้น หรือใช้มองดูสิ่งต่าง&#160;ๆ ที่อยู่เหนือระดับสายตาผู้มอง เช่น กล้องเรือดำน้ำ, กล้องตาเรือ ก็เรียก. (อ. periscope).
กล้องปริทรรศน์	๒๕๕๔	กล้องชนิดหนึ่งที่ใช้มองดูสิ่งต่างๆ ซึ่งมีที่กำบังขวางกั้น หรือใช้มองดูสิ่งต่างๆ ที่อยู่เหนือระดับสายตาผู้มองได้โดยรอบ เช่น กล้องเรือดำน้ำ, กล้องตาเรือ ก็เรียก.
กล้องระดับ	๒๕๔๒	น. กล้องสํารวจชนิดหนึ่ง เป็นเครื่องวัดระดับชนิดฟองนํ้าที่ใช้ประกอบกับกล้องส่องเพื่อใช้หาระดับสูงตํ่าของพื้นที่.
กล้องระดับ	๒๕๕๔	กล้องสำรวจชนิดหนึ่ง เป็นเครื่องวัดระดับชนิดฟองนํ้าที่ใช้ประกอบกับกล้องส่องเพื่อใช้หาระดับสูงตํ่าของพื้นที่.
กล้องวัดมุม	๒๕๔๒	น. กล้องสํารวจชนิดหนึ่ง สําหรับวัดมุมแนวนอนและแนวยืนได้ในขณะเดียวกัน ไม่ว่าที่หมายเล็งจะอยู่บนพื้นดินหรือในท้องฟ้าก็ตาม ประกอบด้วยจานองศาแนวนอนกับแนวยืนเพื่อใช้วัดมุม. (อ. theodolite).
กล้องวัดมุม	๒๕๕๔	กล้องสำรวจชนิดหนึ่ง สำหรับวัดมุมแนวนอนและแนวยืนได้ในขณะเดียวกัน ไม่ว่าที่หมายเล็งจะอยู่บนพื้นดินหรือในท้องฟ้าก็ตาม ประกอบด้วยจานองศาแนวนอนกับแนวยืนเพื่อใช้วัดมุม.
กล้องสนาม	๒๕๔๒	น. กล้องส่องทางไกล มี ๒ ตา.
กล้องสนาม	๒๕๕๔	กล้องส่องทางไกล มี ๒ ตา.
กล้องสลัด	๒๕๔๒	น. กล้องที่ใช้ใส่อาวุธซัดไป. (พิชัยสงคราม); กล้องส่องทางไกล มีตาเดียว.
กล้องสลัด	๒๕๕๔	กล้องที่ใช้ใส่อาวุธซัดไป. (พิชัยสงคราม)
กล้องสำรวจ	๒๕๔๒	น. กล้องที่ใช้ในงานรังวัดและสํารวจทําแผนที่ มีหลายชนิด เช่น กล้องระดับ กล้องวัดมุม กล้องถ่ายรูปทางอากาศ.
กล้องสำรวจ	๒๕๕๔	กล้องที่ใช้ในงานรังวัดและสำรวจทำแผนที่ มีหลายชนิด เช่น กล้องระดับ กล้องวัดมุม กล้องถ่ายรูปทางอากาศ.
กล้องส่องทางไกล	๒๕๔๒	น. กล้องโทรทรรศน์, กล้องสําหรับส่องดูของไกลให้เห็นใกล้.
กล้องส่องทางไกล	๒๕๕๔	กล้องโทรทรรศน์, กล้องสำหรับส่องดูของไกลให้เห็นใกล้.
กล้องแกล้ง	๒๕๔๒	[กฺล้องแกฺล้ง] ว. มีรูปร่างเอวเล็กเอวบาง, อ้อนแอ้น; มีท่าทางเป็นเชิงเจ้าชู้.
กล้องแกล้ง	๒๕๕๔	มีรูปร่างเอวเล็กเอวบาง, อ้อนแอ้น
กล้องโทรทรรศน์	๒๕๔๒	น. กล้องสำหรับดูของไกลให้เห็นใกล้, กล้องส่องทางไกล ก็ว่า. (อ. telescope).
กล้องโทรทรรศน์	๒๕๕๔	กล้องสำหรับส่องดูของไกลให้เห็นใกล้, กล้องส่องทางไกล ก็เรียก.
กล้อน	๒๕๔๒	[กฺล้อน] ก. ตัดหรือทําให้เกรียน (ใช้แก่ผมหรือขนสัตว์).<2t>ว. เลี่ยน, โล้น.
กล้อน	๒๕๕๔	ตัดหรือทำให้เกรียน (ใช้แก่ผมหรือขนสัตว์) เช่น กล้อนหัว.
กล้อมแกล้ม	๒๕๔๒	[กฺล้อมแกฺล้ม] ก. เคี้ยวไม่ทันแหลกแล้วรีบกลืน, เคี้ยวไม่ถนัด; พูดอ้อมแอ้มพอให้ผ่านไป, พูดไม่สู้ชัดความเพื่อให้เสร็จไป; กะล่อมกะแล่ม ก็ว่า.
กล้อมแกล้ม	๒๕๕๔	เคี้ยวไม่ทันแหลกแล้วรีบกลืน, เคี้ยวไม่ถนัด
กล้า	๒๕๔๒	[กฺล้า] น. ต้นข้าวที่เพาะไว้สําหรับย้ายไปปลูกที่อื่น, โดยอนุโลมเรียกพืชที่เพาะไว้สําหรับย้ายไปปลูกในที่อื่นว่า กล้า เช่น กล้าพริก กล้ามะเขือ.
กล้า	๒๕๕๔	ต้นข้าวอ่อนที่เพาะจากข้าวเปลือกสำหรับย้ายไปปลูกที่อื่น, โดยอนุโลมเรียกพืชที่เพาะไว้สำหรับย้ายไปปลูกในที่อื่น ว่า กล้า เช่น กล้าพริก กล้ามะเขือ.
กล้านักมักบิ่น	๒๕๔๒	(สํา) ว. กล้าเกินไปมักจะเป็นอันตราย.
กล้านักมักบิ่น	๒๕๕๔	กล้าเกินไปมักจะเป็นอันตราย.
กล้าม	๒๕๔๒	[กฺล้าม] น. เนื้อมะพร้าวห้าว; มัดเนื้อที่รวมกันเป็นก้อน&#160;ๆ ในกายคนและสัตว์ เรียกว่า กล้ามเนื้อ.
กล้าม	๒๕๕๔	มัดเนื้อที่รวมกันเป็นก้อนๆ ในกายคนและสัตว์ เรียกว่า กล้ามเนื้อ
กล้าย	๒๕๔๒	[กฺล้าย] น. ชื่อกล้วยลูกผสมพันธุ์หนึ่งในสกุล Musa วงศ์ Musaceae ผลใหญ่โค้ง เป็นเหลี่ยมและยาวกว่ากล้วยหอม เปลือกหนา เนื้อเหนียว ไส้แข็งสีส้ม รสหวาน นิยมกินเมื่อทำให้สุกแล้ว, กล้วยกล้าย ก็เรียก.
กล้าย	๒๕๕๔	ชื่อกล้วยลูกผสมพันธุ์หนึ่งในสกุล Musa วงศ์ Musaceae ผลใหญ่โค้ง เป็นเหลี่ยมและยาวกว่ากล้วยหอม เปลือกหนา เนื้อเหนียว ไส้แข็งสีส้ม รสหวาน นิยมกินเมื่อทำให้สุกแล้ว, กล้วยกล้าย ก็เรียก.
กล้าได้กล้าเสีย	๒๕๔๒	ว. ใจป้ำ, ใจเป็นนักเลง, ไม่กลัวขาดทุน.
กล้าได้กล้าเสีย	๒๕๕๔	ใจป้ำ, ใจเป็นนักเลง, ไม่กลัวขาดทุน.
กล้ำ	๒๕๔๒	[กฺลํ้า] ก. ควบ เช่น กลํ้าอักษร อักษรกลํ้า, ทําให้เข้ากัน, กลืนกัน, เช่น กลํ้าเสียง เสียงกลํ้า, มีโทษอันหนึ่งไซร้<2t>กลบกลํ้าพันคุณ. (โลกนิติ), คือดั่งปากเว้นกลํ้า แกล่เหมี้ยงหมากพลู. (โลกนิติ), กัลยาจะกลํ้าอําความตาย. (อิเหนา).
กล้ำ	๒๕๕๔	ควบ เช่น กลํ้าอักษร อักษรกลํ้า, ทำให้เข้ากัน, กลืนกัน, เช่น กลํ้าเสียง เสียงกลํ้า, กล้ำกลืน, ฝืนใจ, เช่น กัลยาจะกลํ้าอำความตาย
กล้ำกระเลือก	๒๕๕๔	กลอกไปกลอกมา.
กล้ำกราย	๒๕๔๒	ก. เข้าไปปะปน, ล่วงเข้าไป.
กล้ำกราย	๒๕๕๔	เข้าไปปะปน, ล่วงเข้าไป.
กล้ำกลืน	๒๕๔๒	ก. ฝืนใจ, อดกลั้นไม่แสดงให้เห็น.
กล้ำกลืน	๒๕๕๔	ฝืนใจ, อดกลั้นไม่แสดงให้เห็น.
กล้ำแกล่	๒๕๕๔	กลืน, กิน, เช่น คือดั่งปากเว้นกลํ้า แกล่เหมี้ยงหมากพลู
กวด	๒๕๔๒	ก. ทําให้แน่น ให้ตึง หรือให้เขม็งยิ่งขึ้น เช่น กวดเชือก กวดตะปู, เร่งรัดให้ดียิ่งขึ้นหรือเพื่อให้ทัน เช่น กวดวิชา วิ่งกวด.<2t>น. เหล็กเครื่องมือสําหรับกวดเลี่ยมขอบภาชนะ เรียกว่า เหล็กกวด.
กวด	๒๕๕๔	ทำให้แน่น ให้ตึง หรือให้เขม็งยิ่งขึ้น เช่น กวดเชือก กวดผ้าปู, ทำให้เรียบและแนบสนิทเป็นเนื้อเดียวกัน เช่น กวดตะปู, เร่งเพื่อให้ทัน เช่น วิ่งกวด.
กวดขัน	๒๕๔๒	ว. เอาจริงเอาจัง, เร่งรัดให้ยิ่งขึ้น.
กวดขัน	๒๕๕๔	เอาจริงเอาจัง, เร่งรัดให้ยิ่งขึ้น.
กวดวิชา	๒๕๕๔	เรียนเสริมหรือเพิ่มเติมเพื่อให้ทันหรือมีความรู้ดียิ่งขึ้น.
กวน	๒๕๔๒	(ถิ่น-อีสาน) (ปาก) น. กวาน, ชื่อตําแหน่งขุนนางในภาคอีสานสมัยโบราณ แต่ชาวอีสานบางถิ่นออกเสียงเป็น กวน เช่น บ้านเมืองข้อนขุนกวน ยาดไพร่.
กวน	๒๕๕๔	รบกวนทำให้เกิดความรำคาญ เช่น กวนใจ, ก่อกวนทำให้วุ่นวาย เช่น กวนบ้านกวนเมือง, ชวนให้เกิดความรำคาญ ชวนให้ทำร้าย เช่น กวนมือ กวนตีน.
กวนน้ำให้ขุ่น	๒๕๔๒	(สํา) ก. ทําเรื่องราวที่สงบอยู่แล้วให้เกิดวุ่นวายขึ้นมา.
กวนน้ำให้ขุ่น	๒๕๕๔	ทำเรื่องราวที่สงบอยู่แล้วให้เกิดเป็นปัญหาขึ้นมา.
กวม	๒๕๔๒	(โบ) ก. ครอบงํา เช่น มืดมนกวมกลุ้ม.
กวม	๒๕๕๔	ครอบงำ เช่น มืดมนกวมกลุ้ม
กวย	๒๕๔๒	(ถิ่น-พายัพ) น. ตะกร้า.
กวย	๒๕๕๔	ตะกร้า.
กวยจั๊บ	๒๕๔๒	น. ชื่อของกินชนิดหนึ่ง ทําด้วยแป้งที่ใช้ทําเส้นก๋วยเตี๋ยว แต่หั่นเป็นชิ้นใหญ่&#160;ๆ ต้มสุกแล้วปรุงด้วยเครื่องมีหมูเป็นต้น. (จ).
กวยจั๊บ	๒๕๕๔	ชื่อของกินชนิดหนึ่ง ทำด้วยแป้งข้าวเจ้าหั่นเป็นชิ้นใหญ่ๆ ต้มสุกแล้วปรุงด้วยเครื่องมีเครื่องในหมูเป็นต้น.
กวยจี๊	๒๕๔๒	น. เมล็ดแตงโมต้มแล้วตากให้แห้ง ใช้ขบเคี้ยว. (จ).
กวยจี๊	๒๕๕๔	เมล็ดแตงโมต้มแล้วตากให้แห้ง ใช้ขบเคี้ยว.
กวะ	๒๕๔๒	[กะวะ] (กลอน) ว. (ราว)-กะว่า, (ราว)-กับว่า, เช่น นกกระจอกทํารังราวกวะไม้. (จารึกวัดโพธิ์).
กวะกวัก	๒๕๔๒	[กฺวะกฺวัก] ก. กวัก เช่น กวะกวักคือกวักทักถาม. (สรรพสิทธิ์).<2t>ว. กวัก&#160;ๆ, เป็นเสียงนกกวักร้อง, เช่น นกกวักลักแลเพื่อนพลาง<2t>กวักปีกกวักหาง ก็ร้องกวะกวักทักทาย. (สมุทรโฆษ).
กวะกวัก	๒๕๕๔	กวัก เช่น กวะกวักคือกวักทักถาม
กวะแกว่ง	๒๕๔๒	[กฺวะแกฺว่ง] ก. แกว่งไปมา เช่น ช่อช้อยกวะแกว่งไกว. (ม. คําหลวง จุลพน).
กวะแกว่ง	๒๕๕๔	แกว่งไปมา เช่น ช่อช้อยกวะแกว่งไกว (ม. คำหลวง จุลพน).
กวัก	๒๕๔๒	[กฺวัก] น. ชื่อนกชนิด Amaurornis phoenicurus ในวงศ์ Rallidae ลําตัวสั้น ขาและนิ้วยาว หน้าผากและลําตัวด้านล่างสีขาว อาศัยอยู่ตามหนองนํ้า เดินหากินบนใบพืชนํ้า เช่น บัว จอก แหน ในตอนเช้าหรือพลบคํ่า ร้องเสียงดัง &#147;กวัก&#160;ๆ&#148;.
กวัก	๒๕๕๔	ชื่อนกขนาดกลางชนิด Amaurornis phoenicurus (Pennant) ในวงศ์ Rallidae ลำตัวสั้น รูปร่างป้อม ขาและนิ้วยาว หน้าผากและด้านล่างลำตัวสีขาว อาศัยอยู่ตามหนองนํ้า เดินหากินบนพื้นดินหรือบนใบพืชนํ้า เช่น บัว จอก แหน ขณะเดินหางมักกระดกขึ้นกระดกลง ในตอนเช้าหรือพลบคํ่าร้องเสียงดัง “กวักๆ”.
กวัด	๒๕๔๒	[กฺวัด] ก. จับด้ามวัตถุให้ปลายตั้งขึ้นแล้วปัดไปมา, ใช้เข้าคู่กับคํา แกว่ง เป็น กวัดแกว่ง หรือ แกว่งกวัด หรือใช้เข้าคู่กับคำ ไกว เป็น กวัดไกว.
กวัด	๒๕๕๔	จับด้ามวัตถุแล้วปัดไปมา, ใช้เข้าคู่กับคำ แกว่ง เป็น กวัดแกว่ง หรือ แกว่งกวัด หรือใช้เข้าคู่กับคำ ไกว เป็น กวัดไกว.
กวัดแกว่ง	๒๕๔๒	[กฺวัดแกฺว่ง] ก. จับด้ามวัตถุให้ปลายตั้งขึ้นแล้วปัดไปมา เช่น กวัดแกว่งอาวุธ, ไม่อยู่ที่ เช่น จิตกวัดแกว่ง, แกว่งกวัด ก็ว่า.
กวัดแกว่ง	๒๕๕๔	จับด้ามวัตถุแล้วปัดไปมา เช่น กวัดแกว่งอาวุธ, ไม่อยู่ที่ เช่น จิตกวัดแกว่ง, แกว่งกวัด ก็ว่า.
กวัดไกว	๒๕๔๒	[กฺวัดไกฺว] ก. วัดเหวี่ยงไปมา, ไม่อยู่ที่.
กวัดไกว	๒๕๕๔	วัดเหวี่ยงไปมา, ไม่อยู่ที่, เช่น ใบไม้ต้องลมกวัดไกวไปมา.
กวัดไกวไสส่ง	๒๕๔๒	ก. ไล่ไปให้พ้น.
กวัดไกวไสส่ง	๒๕๕๔	ทำให้พ้น.
กวา	๒๕๔๒	[กฺวา] น. แตงกวา. (ดู แตง).
กวาง	๒๕๔๒	[กฺวาง] น. ชื่อสัตว์เคี้ยวเอื้องหลายชนิด ในวงศ์ Cervidae เป็นสัตว์กีบคู่ ลำตัวเพรียว คอและขายาว หางสั้น ตัวเมียเล็กกว่าตัวผู้ มีทั้งชนิดมีเขาและไม่มีเขาในเพศเดียวกันหรือต่างเพศ เช่น กวางป่า (Cervus unicolor).
